id_product,name_product,description
cap-thunderbolt-3-usb-c-0-8m-belkin-f2cd084,Cáp Thunderbolt 3 USB-C 0.8m Belkin F2CD084,"Belkin mang đến cho bạn giải pháp kết nối đột phá với cáp Thunderbolt 3 USB-C 0.8m Belkin F2CD084. Sản phẩm hứa hẹn mang đến trải nghiệm truyền dữ liệu và sạc pin siêu tốc, đáp ứng mọi nhu cầu kết nối của bạn một cách hoàn hảo. • Trải nghiệm công nghệ sạc pin đột phá với bộ sạc 100W, mang đến tốc độ sạc nhanh chóng và hiệu quả cho các thiết bị di động sử dụng cổng USB-C. Công nghệ tiên tiến đảm bảo sạc pin an toàn và hiệu quả, bảo vệ tuổi thọ pin cho thiết bị của bạn. • Cáp sạc cho laptop còn hỗ trợ tốc độ truyền tải dữ liệu lên đến 40 Gbps giúp bạn dễ dàng truyền tải video 4K, hình ảnh chất lượng cao và các tệp tin lớn chỉ trong chớp mắt. • Cáp sạc Belkin dài 0.8m mang đến sự tiện lợi và linh hoạt tối đa cho người dùng. Nhờ chiều dài lý tưởng này, bạn có thể thoải mái làm việc ở mọi vị trí mà không bị gò bó bởi khoảng cách hay vướng víu bởi dây cáp ngắn. Xem thêm"
cap-type-c-1m-ava-cs-cl0862?utm_flashsale=1,Cáp Type C 1m AVA+ CS-CL0862,Không có mô tả
bo-adapter-sac-kem-cap-type-c-type-c-pd-45w-samsung-ep-t4511,Sạc Samsung kèm cáp Type C - Type C EP-T4511,"Bộ Adapter sạc kèm cáp Type C - Type C PD 45W Samsung EP-T4511 là sản phẩm chính hãng từ Samsung, được thiết kế để sạc nhanh cho các thiết bị di động sử dụng cổng Type-C. • Bộ sạc này bao gồm adapter sạc 45 W và cáp sạc Type-C - Type-C, giúp bạn sạc thiết bị nhanh chóng và hiệu quả. • Adapter hỗ trợ sạc nhanh Power Delivery đến 45 W, giúp sạc nhanh cho các thiết bị di động tương thích như Samsung Galaxy S23 Ultra, S22 Ultra, Note 20 Ultra,... Đặc biệt hơn thì củ sạc còn tích hợp công nghệ IC thông minh giúp giảm điện năng tiêu thụ trong thời gian chờ. • Adapter sạc Samsung có kích thước nhỏ gọn, nhẹ nhàng, dễ dàng mang theo bên mình khi di chuyển. Bên cạnh đó, adapter sạc được làm từ chất liệu cao cấp, đảm bảo an toàn và độ bền cao. Xem thêm"
adapter-sac-type-c-pd-20w-xmobile-ds602a?utm_flashsale=1,Sạc Xmobile DS602A,"Adapter Sạc Type C PD 20W Xmobile DS602A sở hữu kiểu dáng đơn giản, kích thước gọn chắc, hỗ trợ cung cấp năng lượng cho thiết bị nhanh chóng và an toàn. • Diện mạo thời thượng, adapter sạc có kích thước nhỏ gọn, các cạnh được bo viền mềm mại, cầm thoải mái và cất giữ gọn gàng. • Sạc pin nhanh chóng cho nhiều loại thiết bị với mức sạc tối đa 20 W, cung cấp năng lượng kịp thời mang đến cho bạn sự tiện lợi mỗi khi sử dụng. • Cổng ra Type C phổ biến, tương thích với nhiều loại cáp sạc hiện nay. • Adapter sạc Xmobile dùng cho các thiết bị phổ biến hiện nay như điện thoại, máy tính bảng và các thiết bị khác có mức nhận sạc thích hợp. Xem thêm"
adapter-sac-12w-ava-plus-dc01?utm_flashsale=1,Sạc AVA+ DC01,"Việc sở hữu một adapter sạc chất lượng cao là điều vô cùng quan trọng để đảm bảo thiết bị của bạn luôn hoạt động ổn định. Adapter Sạc 12W AVA+ DC01 là lựa chọn hoàn hảo, đáp ứng nhu cầu sạc nhanh chóng và an toàn cho các thiết bị di động của bạn. • Adapter sạc này được thiết kế nhỏ gọn, tiện lợi, dễ dàng mang theo bên mình. • Kích thước nhỏ và khối lượng nhẹ, bạn có thể bỏ nó vào túi xách, ba lô hay thậm chí túi áo mà không cảm thấy vướng víu. • Với công suất sạc lên đến 12 W, adapter sạc này cung cấp dòng điện ổn định và mạnh mẽ cho các thiết bị của bạn. Với công suất này, bạn có thể sạc nhanh các thiết bị như iPhone, iPad và các dòng điện thoại khác. Xem thêm"
adapter-sac-type-c-pd-qc-4-0-gan-20w-ugreen-nexode-cd318,Sạc Ugreen Nexode CD318,"Adapter sạc Type C PD QC 4.0+ GaN 20W Ugreen Nexode CD318 được làm cân bằng về thiết kế và công nghệ nạp năng lượng, mang đến một giải pháp sạc gọn nhẹ nhưng ổn định. • Với kích thước chỉ 8 x 3 x 3 cm, adapter sạc 20W dễ dàng hòa mình vào không gian làm việc hay túi xách cá nhân, sẵn sàng phục vụ nhu cầu sạc mọi lúc, mọi nơi. • Công nghệ GaN được tích hợp giúp adapter sạc duy trì nhiệt độ ổn định trong suốt quá trình sạc, đảm bảo hiệu suất tối ưu mà vẫn bảo vệ thiết bị khỏi rủi ro quá nhiệt. • Sở hữu công suất tối đa 20W, adapter sạc Ugreen hỗ trợ nạp năng lượng cho đa dạng các thiết bị Type C hiện đại thông qua công nghệ Power Delivery và Quick Charge 4.0+, đáp ứng nhanh chóng nhu cầu sạc của người dùng. Xem thêm"
adapter-sac-type-c-pd-gan-30w-xmobile-ds230-trang?utm_flashsale=1,Sạc Xmobile DS230,"Adapter Sạc Type C PD GaN 30W Xmobile DS230 ấn tượng với thiết kế tối giản, màu sắc trang nhã, dòng sạc tối đa lên tới 30 W, đầu ra cổng Type C thông dụng. • Kiểu dáng nhỏ gọn, màu trắng nhã nhặn. Dễ dàng cho phép bạn cầm gọn trong lòng bàn tay, tiện lợi cất giữ và mang theo bên mình. • Adapter sạc với đầu ra Type C phổ biến, phù hợp với nhiều thiết bị bao gồm cả thế hệ iPhone mới: iPhone 15, iPhone 15 Plus, iPhone 15 Pro, iPhone 15 Pro Max. • Trang bị đầu cắm 2 chấu thông dụng, tương thích với hầu hết mọi ổ cắm. • Với công suất tối đa có thể hỗ trợ lên đến 30 W, giúp sạc nhanh chóng và an toàn.  này hoàn toàn đáp ứng sạc pin được cho điện thoại, máy tính bảng, ,... của bạn. Xem thêm"
adapter-sac-type-c-pd-qc-4-0-gan-30w-ugreen-nexode-cd319,Sạc Ugreen Nexode CD319 90666,"Adapter Sạc Type C PD QC 4.0+ GaN 30W Ugreen Nexode CD319 là một phụ kiện được kết hợp giữa công nghệ tiên tiến và thiết kế tối giản, đáp ứng nhu cầu sạc hiện đại. • Với dòng điện đầu vào linh hoạt từ 100-240V, sản phẩm này phù hợp cho người dùng di chuyển quốc tế, mang lại sự tiện lợi mà không cần đến các bộ chuyển đổi phức tạp. • Nhờ tích hợp công nghệ GaN, adapter sạc đảm bảo hiệu suất sạc ổn định trong khi duy trì nhiệt độ ở mức an toàn, giúp thiết bị của bạn hoạt động bền bỉ hơn. • Adapter sạc Ugreen sở hữu công suất tối đa lên đến 30W, tương thích với nhiều thiết bị Type C hiện đại. • Với công nghệ Power Delivery và Quick Charge 4.0+, hỗ trợ sạc nhanh không chỉ cho điện thoại thông minh mà còn cả máy tính bảng, laptop nhỏ gọn, và các phụ kiện khác, đảm bảo mọi thiết bị luôn sẵn sàng cho công việc. Xem thêm"
adapter-sac-type-c-pd-qc-4-0-20w-ugreen-cd317-60450,Sạc Ugreen CD137 60450,"Adapter sạc Type C PD QC 4.0+ 20W Ugreen CD137 60450 là một lựa chọn phù hợp cho những ai tìm kiếm một phụ kiện nhỏ gọn nhưng vẫn đáp ứng được nhu cầu sạc nhanh. • Với kích thước chỉ 8 x 4 x 2 cm, mẫu adapter sạc này cho phép bạn dễ dàng mang theo bên mình, từ văn phòng, nơi ở cho đến những chuyến công tác xa. • Sở hữu công nghệ Quick Charge 4.0+ tiên tiến, adapter sạc Ugreen sẽ hỗ trợ tối ưu hóa hiệu suất sạc và kiểm soát nhiệt lượng một cách hiệu quả, giảm thiểu nguy cơ quá nhiệt trong quá trình sử dụng. • Công nghệ Power Delivery còn đem lại khả năng sạc nhanh với công suất 20W, phù hợp với các thiết bị Type C hiện đại. • Các mức điện áp linh hoạt (5V, 9V, 12V) giúp tương thích với nhiều loại thiết bị, từ điện thoại, máy tính bảng đến các phụ kiện công nghệ khác. Xem thêm"
adapter-chuyen-doi-type-c-4-in-1-xmobile-ds606h,Adapter chuyển đổi Type C 4 in 1 Xmobile DS606H,"Adapter chuyển đổi Type C 4 in 1 Xmobile DS606H chính là sự lựa chọn hoàn hảo nếu bạn đang tìm kiếm một giải pháp tiện lợi và hiệu quả để mở rộng khả năng kết nối của thiết bị. Với thiết kế nhỏ gọn và dễ dàng mang theo, sản phẩm này sẽ trở thành người bạn đồng hành lý tưởng trong mọi chuyến đi của bạn. • Hub chuyển đổi Xmobile được trang bị 4 cổng ra đa dạng, giúp bạn dễ dàng kết nối với nhiều thiết bị khác nhau gồm 2 cổng USB 3.0, 1 cổng HDMI và 1 cổng Type-C. • 2 cổng USB 3.0 với tốc độ truyền tải dữ liệu lên đến 5 Gbps, bạn có thể dễ dàng kết nối với các thiết bị ngoại vi như chuột, bàn phím, ổ cứng di động và nhiều thiết bị khác. • Cổng HDMI hỗ trợ độ phân giải 4K 30 Hz, giúp bạn kết nối với màn hình, tivi hay máy chiếu một cách dễ dàng, mang lại trải nghiệm hình ảnh sắc nét và sống động. Xem thêm"
adapter-sac-2-cong-usb-type-c-pd-qc-3-0-gan-35w-ugreen-nexode-cd350-15539,Sạc 2 cổng Ugreen Nexode CD350 15539,"Adapter Sạc 2 cổng USB Type C PD QC 3.0 GaN 35W Ugreen Nexode CD350 đem đến một thiết kế gọn nhưng vẫn cho hiệu suất sạc tốt. • Sở hữu thiết kế nhỏ gọn (8.4 x 3.6 x 3.6 cm), dễ dàng đồng hành cùng bạn trong mọi chuyến đi, từ không gian làm việc tại văn phòng đến những hành trình quốc tế nhờ khả năng tương thích dải điện áp từ 100-240V. • Được tích hợp công nghệ GaN, adapter sạc không chỉ đảm bảo khả năng sạc nhanh mà còn duy trì nhiệt độ ở mức an toàn, giảm thiểu hao mòn cho cả thiết bị và adapter. • Với công suất tối đa 35W, adapter sạc Ugreen đáp ứng linh hoạt nhu cầu sạc, từ điện thoại, máy tính bảng đến các thiết bị cao cấp hơn như laptop nhỏ gọn. • Cổng USB hỗ trợ công suất lên đến 22.5W, trong khi cổng Type C đạt 35W, giúp bạn dễ dàng sạc đồng thời hai thiết bị mà không làm giảm hiệu năng. Xem thêm"
adapter-sac-type-c-iq3-67w-anker-a2671,Sạc Anker A2671,"Adapter Sạc Type C IQ3 67W Anker A2671 được thiết kế như một giải pháp sạc tinh gọn nhưng đầy mạnh mẽ. • Sở hữu kích thước nhỏ gọn chỉ 4 cm x 3.4 cm x 6.3 cm, thiết bị dễ dàng đồng hành cùng bạn trong mọi hành trình, từ văn phòng đến những chuyến du lịch xa. • Tích hợp công nghệ PowerIQ 3.0, adapter sạc này đảm bảo khả năng tối ưu hóa dòng sạc cho nhiều thiết bị khác nhau, từ smartphone đến laptop. • Công suất sạc tối đa 67W sẽ đem đến cho adapter sạc Anker này khả năng tương thích rộng rãi với nhiều thiết bị điện tử hiện đại hiện nay. • Bên cạnh đó, công nghệ ActiveShield đóng vai trò như một lá chắn an toàn cho toàn bộ quá trình sạc. Bằng cách theo dõi và kiểm soát nhiệt độ theo thời gian thực, ActiveShield ngăn chặn các nguy cơ quá nhiệt hoặc quá tải dòng điện. Xem thêm"
adapter-sac-3-cong-usb-type-c-iq3-67w-anker-a2674,Sạc 3 cổng Anker A2674,"Adapter sạc 3 cổng USB Type C IQ3 67W Anker A2674 là sự kết hợp giữa thiết kế gọn nhẹ và công suất mạnh mẽ. Sản phẩm này mang lại sự tiện lợi khi chỉ cần một thiết bị để có thể sạc được 3 thiết bị gồm điện thoại, máy tính bảng và cả máy tính xách tay thông qua cổng Type-C. • Được thiết kế với 2 cổng Type-C và 1 cổng USB với mức công suất sạc tối đa khi sử dụng 1 cổng là 67W cho 2 cổng Type-C và 22.5W cho cổng USB, adapter sạc Anker này cho khả năng sạc được các laptop tương thích có hỗ trợ cổng Type-C. • Điểm nổi bật của adapter sạc này không chỉ nằm ở hiệu suất mà còn ở tính di động. Với kích thước nhỏ hơn 35% so với bộ sạc đầu ra 65W truyền thống, thiết bị này dễ dàng nằm gọn trong balo hay túi xách của bạn. Xem thêm"
adapter-type-c-pd-20w-anker-powerport-nano-a2633,Sạc Anker PowerPort III Nano A2633,"Thiết kế nhỏ nhắn, tinh tế, dễ đặt gọn trong túi xách của bạn Adapter Sạc Type C PD 20W Anker PowerPort III Nano A2633 trắng với kích thước nhỏ nhắn và trọng lượng nhẹ tương đương 1 cục pin AAA, thật nhẹ nhàng để mang kèm cục sạc trong hành trang của bạn mọi nơi, mọi lúc. Tích hợp 1 cổng sạc USB-C với công suất 20 W giúp sạc nhanh cho các thiết bị Xem thêm"
bo-adapter-sac-3-cong-type-c-pd-qc-4-0-gan-65w-ugreen-x755-25870,Sạc 3 cổng kèm Cáp Type C - Type C Ugreen X755 25870,"Bộ Adapter Sạc 3 cổng Type C PD QC 4.0+ GaN 65W kèm Cáp Type C - Type C 1.5m Ugreen X755 25870 là một giải pháp tối ưu hóa năng lượng, dành cho những người dùng hiện đại. • Với kích thước 5.4 x 4 x 3.2 cm, sản phẩm có thể tiết kiệm không gian và tiện lợi để mang theo bên mình, từ công việc hàng ngày đến những chuyến đi xa. • Công nghệ GaN tiên tiến là yếu tố then chốt, giúp tăng hiệu suất sạc mà vẫn kiểm soát tốt nhiệt độ hoạt động. • Adapter sạc này cung cấp ba cổng sạc, bao gồm hai cổng Type C và một cổng USB, với tổng công suất tối đa lên đến 65W. • Các cổng Type C1 và Type C2 đều hỗ trợ sạc nhanh ở mức tối đa 65W, đủ khả năng cung cấp năng lượng cho các thiết bị cao cấp như laptop, máy tính bảng và điện thoại thông minh. Xem thêm"
adapter-sac-4-cong-super-gan-100w-kem-cap-type-c-type-c-baseus-ccspc100cs,Sạc 4 cổng kèm Cáp Type C - Type C Baseus CCSPC100CS,"Bộ Adapter Sạc 4 cổng Super GaN Desktop Charger 100W kèm Cáp Type C - Type C Baseus CCSPC100CS là sự lựa chọn hoàn hảo cho những ai cần một giải pháp sạc nhanh, tiện lợi và an toàn cho nhiều thiết bị cùng lúc. Với công nghệ hiện đại và khả năng sạc mạnh mẽ, sản phẩm này chắc chắn sẽ đáp ứng mọi nhu cầu sử dụng của bạn trong cuộc sống hàng ngày. • Adapter sạc này sở hữu thiết kế hiện đại, kích thước tối ưu, giúp bạn dễ dàng mang theo bên mình dù là khi đi làm hay du lịch. Được chế tạo từ chất liệu cao cấp, sản phẩm không chỉ mang lại độ bền cao mà còn tạo cảm giác chắc chắn và an toàn khi sử dụng. • Sạc Baseus này cung cấp công suất lên đến 100W, cho phép bạn sạc nhanh các thiết bị như: Điện thoại, máy tính bảng và cả laptop. Công nghệ Super GaN (GaN 6) giúp sản phẩm cải thiện hiệu suất sạc, giúp tiết kiệm thời gian và đảm bảo an toàn cho các thiết bị của bạn trong quá trình sạc. Xem thêm"
cap-type-c-type-c-1m-baseus-tungsten-gold-magnetic-cb000097,Cáp Type C - Type C 1m Baseus Tungsten Gold Magnetic CB000097,"Cáp Type C - Type C 1m Baseus Tungsten Gold Magnetic CB000097 chính là sự kết hợp hoàn hảo giữa thiết kế hiện đại, tính năng tiên tiến và độ bền vượt trội, mang đến trải nghiệm sạc tối ưu cho người dùng. • Điểm nổi bật của cáp sạc này là hệ thống nam châm mạnh mẽ được tích hợp trong sợi cáp, giúp cáp tự định vị một cách dễ dàng và nhanh chóng. Nhờ thiết kế thông minh này, cáp đảm bảo kết nối ổn định trong suốt quá trình sạc, mang lại hiệu suất vượt trội mà không bị gián đoạn. • Vỏ cáp sạc Baseus được làm từ chất liệu chống bám bụi và chống trượt, giúp cáp luôn sạch sẽ và dễ dàng cầm nắm trong mọi điều kiện, tiện lợi cho những ai thường xuyên mang cáp theo bên mình hoặc sử dụng trong môi trường nhiều bụi bẩn. Hơn thế nữa, các vật liệu cấu thành cáp không chỉ giúp tăng độ bền mà còn đảm bảo an toàn khi sử dụng lâu dài, ngay cả trong những điều kiện khắc nghiệt. Xem thêm"
cap-2-in-1-type-c-type-c-1-2m-140w-anker-a8895,Cáp 2 in 1 Type C - Type C 1.2m Anker A8895,Không có mô tả
adapter-sac-type-c-pd-gan-30w-ugreen-nexode-90901,Sạc Ugreen Nexode 90901,"Adapter Sạc Type C PD GaN 30W Ugreen Nexode 90901 sở hữu công suất sạc cao lên đến 30 W nhưng vẫn đảm bảo về tính an toàn, giúp bạn an tâm sử dụng thường xuyên. • Sở hữu công suất sạc tối đa là 30 W cùng 2 công nghệ sạc hiện đại là Power Delivery và GaN, adapter được cải thiện tốc độ và hiệu quả sạc mà vẫn đảm bảo an toàn. • Adapter sạc Ugreen có kích thước nhỏ gọn, có thể gấp gọn chân cắm để dễ dàng mang theo trong túi mà không lo về các tác động làm hư sản phẩm, sẵn sàng đồng hành với bạn đi du lịch, đi làm, đi học,... • Mẫu adapter sạc này được trang bị cổng Type-C có thể tương thích với nhiều thiết bị điện tử như máy tính bảng, điện thoại, sạc dự phòng,... Xem thêm"
sac-khong-day-2-in-1-qi2-67w-magnetic-baseus-picogo-bsw-540,Sạc không dây 2 in 1 kèm Cáp Type C - Type C Baseus PicoGo BSW-540,"Đế sạc không dây 2 in 1 Qi2 67W Magnetic kèm Cáp Type C - Type C Baseus PicoGo BSW-540 nổi bật với thiết kế tối giản, mang đến sự tinh tế và tiện lợi. Kích thước nhỏ gọn không chỉ giúp tiết kiệm không gian trên bàn làm việc mà còn phù hợp cho những người thường xuyên di chuyển. • Điểm đặc biệt của adapter sạc này nằm ở khả năng kết hợp giữa sạc không dây Qi2 15W và sạc có dây 67W. Với công suất mạnh mẽ, thiết bị hỗ trợ nhiều nhu cầu sạc khác nhau, đáp ứng mọi tình huống, dù bạn cần sạc nhanh hay sạc an toàn trong thời gian dài. • Sạc không dây công suất 15W sẽ đảm bảo tốc độ sạc ổn định, lý tưởng cho các thiết bị hỗ trợ chuẩn Qi. Trong khi đó, dây sạc 67W tích hợp sẽ mang lại khả năng nạp năng lượng nhanh chóng cho các thiết bị có dung lượng pin lớn như laptop hay tablet. Xem thêm"
