id_product,name_product,description
camera-ip-360-do-8mp-ezviz-c6c,Camera IP 360 Độ 8MP Ezviz C6C,"Camera IP 360 Độ 8MP Ezviz C6C gây ấn tượng với thiết kế nhỏ gọn, tinh tế, phù hợp với mọi không gian nội thất. Camera có độ phân giải cao mang đến hình ảnh sắc nét, rõ ràng, bạn sẽ không bỏ lỡ bất kỳ chi tiết nào. Camera còn tích hợp các tính năng thông minh như theo dõi chuyển động, đàm thoại hai chiều, cuộc gọi 1 chạm,... giúp bạn bảo vệ ngôi nhà một cách tốt hơn. Thiết kế nhỏ gọn, linh hoạt Chiếc camera này sở hữu thiết kế hình cầu mềm mại, tạo cảm giác thân thiện và gần gũi cho người dùng. Kích thước nhỏ gọn giúp bạn dễ dàng lắp đặt camera ở nhiều vị trí khác nhau trong nhà mà không chiếm quá nhiều không gian. Với màu trắng chủ đạo, camera dễ dàng hòa hợp với nhiều phong cách nội thất khác nhau, từ hiện đại đến cổ điển. Khối lượng chỉ 290g giúp việc di chuyển và lắp đặt camera trở nên đơn giản và thuận tiện hơn bao giờ hết. Xem thêm"
camera-ip-360-do-4mp-ezviz-h6c-pro,Camera IP 360 Độ 4MP EZVIZ H6C Pro,"Camera IP 360 Độ 4MP EZVIZ H6C Pro sở hữu thiết kế đẹp mắt, màu sắc thanh lịch, cùng nhiều tính năng quan sát thông minh như chế độ tự động tuần tra theo các điểm đặt trước, phát hiện con người, phát hiện và gửi cảnh báo tiếng ồn lớn đến điện thoại, hỗ trợ gọi điện, đàm thoại 2 chiều,... hứa hẹn mang đến trải nghiệm tuyệt vời cho người dùng. Thiết kế nhỏ gọn, gam màu thanh lịch Camera mang thiết kế nhỏ gọn, khối lượng chỉ 252 g giúp người dùng dễ dàng lắp đặt và di chuyển. Vỏ ngoài chắc chắn, hạn chế bám bụi bẩn hiệu quả, camera có nhiệt độ hoạt động từ - 10 độ C đến 45 độ C và độ ẩm dưới 95%, cho bạn thoải mái sử dụng camera trong nhà với mọi điều kiện thời tiết ở Việt Nam dù là mùa mưa hay mùa nắng. Xem thêm"
camera-ip-360-do-3mp-botslab-c212?utm_flashsale=1,Camera IP 360 Độ 3MP BOTSLAB C212,"Camera IP 360 Độ 3MP BOTSLAB C212 có thiết kế nhỏ gọn, dễ dàng lắp đặt, cùng nhiều tiện ích thông minh như phát hiện và theo dõi chuyển động với góc nhìn lên tới 360 độ, báo động khi có âm thanh bất thường,... hứa hẹn sẽ đem lại nhiều trải nghiệm thú vị cho người dùng. Thiết kế nhỏ nhắn, kiểu dáng tối giản Sở hữu thiết kế nhỏ gọn với kích thước vừa đủ để cầm gọn trong bàn tay và khối lượng chỉ 300 g. Camera sử dụng gam màu trắng sang trọng giúp không gian được lắp đặt trở nên tinh tế hơn, đồng thời cũng có thể ẩn nấp vào màu tường hay đồ vật khác để theo dõi mọi thứ xung quanh khu vực giám sát. Bạn có thể lắp camera ở các khu vực như trên tường, trần nhà, kệ, bàn,... Xem thêm"
camera-ip-360-do-3mp-tp-link-tapo-c210,Camera IP 360 Độ 3MP TP-Link Tapo C210,"Kiểu dáng tròn trĩnh, thiết kế sang trọng với gam màu trắng tươi sáng Kiểu dáng camera gọn chắc, chân đế phẳng dễ dàng cho việc lắp đặt ở nhiều vị trí từ để bàn, kệ đến gắn tường, trần. Xem thêm"
camera-ip-360-do-5mp-365-selection-c2,Camera IP 360 Độ 5MP 365 Selection C2,"Camera IP 360 Độ 5 MP 365 Selection C2 là lựa chọn hoàn hảo cho những ai đang tìm kiếm một giải pháp an ninh toàn diện cho ngôi nhà của mình. Với thiết kế nhỏ gọn, hiện đại và nhiều tính năng thông minh, sản phẩm này không chỉ giúp bạn giám sát mọi góc cạnh trong không gian sống mà còn mang đến sự an tâm tối đa khi bạn không có mặt ở nhà. Hình ảnh siêu sắc nét với độ phân giải cao 5 MP Camera được trang bị cảm biến 5 MP cho phép bạn quan sát rõ nét đến từng chi tiết. Khả năng phóng to và thu nhỏ từ xa mà không làm giảm chất lượng hình ảnh giúp bạn kiểm tra mọi ngóc ngách mà không bỏ sót bất kỳ chi tiết nào. Với độ phân giải cao, camera mang lại hình ảnh sống động, trung thực, giúp ghi lại những khoảnh khắc tuyệt vời trong cuộc sống hàng ngày của bạn. Xem thêm"
camera-ip-360-do-4mp-tp-link-tapo-c220-trang,Camera IP 360 Độ 4MP TP-Link Tapo C220,"An ninh luôn là vấn đề được quan tâm hàng đầu, và Camera IP 360 Độ 4MP TP-Link Tapo C220 này chính là giải pháp hiệu quả giúp bạn bảo vệ gia đình và tài sản. Sản phẩm này sở hữu độ phân giải 2K 4 MP QHD, cho góc nhìn rộng lên đến 360 độ và khả năng quay đêm lên đến 10m, đảm bảo mọi không gian của nhà bạn luôn được giám sát tốt. Hình ảnh sắc nét, quan sát toàn cảnh Khả năng quay video với độ phân giải 2K 4 MP (1440p) của thiết bị này, là một lựa chọn phù hợp để đảm bảo ghi lại rõ mọi chi tiết với độ sắc nét cao, lý tưởng để người dùng theo dõi nhà hoặc văn phòng dù ở bất kỳ đâu. Xem thêm"
camera-trong-tre-1080p-ezviz-bm1,Camera Trông Trẻ 2MP EZVIZ BM1,"Camera Trông Trẻ 2MP EZVIZ BM1 sở hữu hình dáng đáng yêu, kích thước siêu nhỏ gọn, thu phát video cực nét với độ phân giải cao, quan sát em bé một cách kỹ lưỡng nhằm đưa ra các cảnh báo tương ứng giúp phụ huynh yên tâm khi theo dõi từ xa. Thiết kế nhỏ gọn, tiện lợi lắp đặt Camera trông trẻ là một sản phẩm tuyệt vời cho những bậc cha mẹ muốn theo dõi bé yêu mọi lúc mọi nơi. Với kích thước nhỏ gọn, camera có thể đặt ở bất cứ đâu trong phòng, từ nôi, giường, bàn, tủ,... Camera có nhiều màu sắc tươi sáng, tạo nên điểm nhấn cho không gian sống của bé. Camera được làm từ chất liệu silicone cao cấp, không chứa các chất độc hại ảnh hưởng đến sức khỏe của bé. Thiết kế camera cũng rất an toàn, không có góc cạnh, không gây nguy hiểm cho bé khi chơi đùa. Xem thêm"
camera-ip-360-do-4mp-imou-ranger-rc-gk2cp-4c0wr,Camera IP 360 Độ 4MP IMOU RANGER RC GK2CP-4C0WR,"Camera IP 360 Độ 4MP IMOU RANGER RC GK2CP-4C0WR có thiết kế thời thượng, lớp vỏ cứng cáp, khối lượng cực nhẹ cùng nhiều tính năng quan sát thông minh, đem đến cho bạn trải nghiệm sử dụng tuyệt vời. Thiết kế thời thượng, vỏ ngoài bền bỉ Camera có thiết kế đẹp mắt với khối lượng siêu nhẹ chỉ 171 g, gam màu trắng tinh khôi phù hợp với mọi không gian sống như phòng khách, phòng ngủ, phòng bếp,… Camera sở hữu vỏ ngoài chắc chắn cho độ bền cao, giảm thiểu bám bẩn giúp thiết bị luôn sạch sẽ, yên tâm sử dụng lâu dài. Camera có nhiệt độ hoạt động - 10 độ C đến 45 độ C, độ ẩm dưới 95% RH, cho phép bạn sử dụng thiết bị trong hầu hết các điều kiện thời tiết thông thường. Xem thêm"
camera-ip-360-do-5mp-imou-ranger-rc-gk2cp-5c0wr,Camera IP 360 Độ 5MP IMOU RANGER RC GK2CP-5C0WR,"Camera IP 360 Độ 5MP IMOU RANGER RC GK2CP-5C0WR có thiết kế sang trọng, khối lượng rất nhẹ, cho bạn dễ dàng lắp đặt và sử dụng. Camera có khả năng quan sát toàn cảnh với góc nhìn rộng cùng nhiều tính năng thông minh như phát hiện con người, chế độ riêng tư, gọi điện một chạm,... mang lại cho bạn trải nghiệm an ninh tốt nhất. Thiết kế sang trọng, dễ dàng lắp đặt Camera là một thiết bị an ninh thông minh với thiết kế hiện đại và tinh tế, gam màu trắng tối giản, tạo nên sự hài hòa và sang trọng cho mọi không gian nội thất. Camera có khối lượng chỉ 171 g, rất nhẹ và tiện lợi lắp đặt. Xem thêm"
camera-ip-360-do-5mp-ezviz-ty1,Camera IP 360 Độ 5MP EZVIZ TY1,"Trong thời đại mà an ninh gia đình trở thành mối quan tâm hàng đầu, một chiếc camera giám sát tốt không chỉ giúp bạn theo dõi ngôi nhà mà còn mang lại cảm giác an tâm mỗi ngày. EZVIZ TY1 chính là một lựa chọn đáng cân nhắc cho những ai đang tìm kiếm một thiết bị giám sát toàn diện, dễ sử dụng và có mức giá hợp lý. Quan sát toàn cảnh 360 độ – Không góc khuất, không điểm mù Một trong những điểm mạnh đáng kể nhất của EZVIZ TY1 chính là khả năng xoay 360 độ linh hoạt, giúp bạn dễ dàng quan sát toàn bộ căn phòng chỉ với một chiếc camera duy nhất, thay vì phải lắp đặt nhiều thiết bị ở các góc khác nhau. Xem thêm"
camera-ip-360-do-3mp-imou-ranger-dual-s2xp-6m0wed,Camera IP 360 Độ 3MP IMOU Ranger Dual S2XP-6M0WED,"Trong thời đại công nghệ hiện nay, việc bảo vệ an ninh cho ngôi nhà và tài sản cá nhân là vô cùng quan trọng. Camera IP 360 Độ 3MP IMOU Ranger Dual S2XP-6M0WED là giải pháp hoàn hảo, mang đến sự yên tâm và an toàn tuyệt đối cho gia đình bạn với những tính năng vượt trội và thiết kế tinh tế, gọn gàng. Hình ảnh sắc nét với độ phân giải 3 MP IMOU Ranger Dual S2XP-6M0WED được trang bị cảm biến ống kính cố định 3 MP và ống kính PTZ 3 MP, cho phép ghi lại hình ảnh rõ nét và chi tiết. Độ phân giải cao giúp bạn dễ dàng quan sát và nhận diện mọi đối tượng, từ những chi tiết nhỏ nhất trong ngôi nhà đến các khu vực ngoài trời. Dù là ban ngày hay ban đêm, camera vẫn mang đến chất lượng hình ảnh vượt trội. Xem thêm"
camera-ip-360-do-3k-imou-rex-2d-gk2dp,Camera IP 360 Độ 5MP IMOU Rex 2D GK2DP,"Camera IP 360 Độ 5MP IMOU Rex 2D GK2DP với thiết kế tinh gọn, gam màu sang trọng bóng bẩy, sản phẩm hỗ trợ ghi lại chất lượng hình ảnh cao, lưu trữ dữ liệu 21 - 30 ngày trên thẻ nhớ. Thiết kế sang trọng, tiện lợi lắp đặt Thiết kế phần đầu trên dạng hình cầu đẹp mắt kết hợp cùng chân trụ ở dưới chắc chắn, dễ dàng đặt ở bất cứ đâu. Khối lượng camera gọn nhẹ chỉ 206 g, tiện lợi cho việc di chuyển và lắp đặt thiết bị. Camera này có vỏ bọc bằng chất liệu nhựa cao cấp, bền bỉ và chịu nhiệt hiệu quả, với nhiệt độ hoạt động của camera dao động từ - 10 độ C đến 45 độ C, độ ẩm không quá 95%, rất thích hợp để lắp đặt ở các không gian trong nhà như phòng khách, phòng ngủ, phòng bếp,... Xem thêm"
camera-ip-360-do-5mp-imou-ranger-dual-ipc-s2xp-10m0wed,Camera IP 360 Độ 5MP IMOU Ranger Dual IPC-S2XP-10M0WED,"Camera IP 360 Độ 5MP IMOU Ranger Dual IPC-S2XP-10M0WED là mẫu camera WiFi thế hệ mới, được tích hợp hai ống kính với độ phân giải ổn, thiết bị mang đến khả năng quan sát rộng và hình ảnh rõ nét, cũng như cung cấp tính năng giám sát thông minh với công nghệ AI, báo động chủ động và khả năng đàm thoại hai chiều cho người dùng. Thiết kế nhỏ gọn, lưu trữ dễ dàng Camera sở hữu thiết kế nhỏ gọn với lớp vỏ nhựa bền bỉ, giúp thiết bị dễ dàng lắp đặt tại nhiều vị trí trong nhà. Với nguồn cấp 5V - 1.5A, camera hoạt động ổn định mà không tiêu tốn quá nhiều điện năng, đảm bảo giám sát liên tục mà vẫn tiết kiệm chi phí. Xem thêm"
camera-ip-360-do-5mp-tp-link-tapo-tc74,Camera IP 360 Độ 5MP TP-Link Tapo TC74,"Trong bối cảnh an ninh ngày càng được chú trọng, việc sở hữu một hệ thống giám sát hiệu quả là điều cần thiết. Camera IP 360 Độ 5MP TP-Link Tapo TC74 chính là câu trả lời, với khả năng ghi hình sắc nét, tầm nhìn bao quát 360 độ và hàng loạt tính năng thông minh, Tapo TC74 mang đến sự an tâm tuyệt đối cho không gian của bạn, từ gia đình đến văn phòng, mọi lúc mọi nơi. Thiết kế hiện đại và linh hoạt Camera này sở hữu vẻ ngoài hiện đại và tinh tế, dễ dàng hòa nhập vào nhiều không gian nội thất khác nhau. Sản phẩm có tông màu trắng chủ đạo, kết hợp với các chi tiết màu đen ở phần ống kính và chân đế, tạo nên sự tương phản hài hòa. Kiểu dáng hình cầu độc đáo ở phần thân camera cho phép khả năng xoay 360 độ linh hoạt. Xem thêm"
camera-ip-360-do-4mp-ezviz-ty7-dual,Camera IP 360 Độ 4MP EZVIZ TY7 Dual,"Khi nói đến việc bảo vệ ngôi nhà và gia đình, việc lựa chọn một chiếc camera an ninh chất lượng luôn là điều đáng cân nhắc. Với camera EZVIZ TY7 Dual, bạn sẽ có một thiết bị không chỉ ghi lại mọi chuyển động mà còn cung cấp khả năng bảo vệ toàn diện, đảm bảo tầm nhìn trong nhà sắc nét gần như không có góc chết. Ống kính kép – Bảo vệ kép Điểm nổi bật đầu tiên của camera giám sát EZVIZ này là công nghệ ống kính kép tiên tiến, giúp bạn theo dõi mọi khu vực trong ngôi nhà chỉ với một thiết bị. Thay vì cần hai camera để giám sát các khu vực khác nhau, TY7 Dual cung cấp khả năng bảo vệ toàn diện nhờ sự kết hợp của hai ống kính hoạt động độc lập hoặc phối hợp với nhau. Xem thêm"
camera-ip-360-do-5mp-imou-rex-vt-pro-s2vbp-5m0wr,Camera IP 360 Độ 5MP IMOU Rex VT Pro S2VBP-5M0WR,"Trong bối cảnh nhu cầu bảo vệ an ninh ngày càng gia tăng, việc lựa chọn một chiếc camera giám sát hiện đại và hiệu quả là vô cùng quan trọng. Camera IP 360 Độ 5MP IMOU Rex VT Pro S2VBP-5M0WR là giải pháp lý tưởng cho mọi gia đình và doanh nghiệp, mang đến sự an tâm tuyệt đối với những tính năng vượt trội và chất lượng hình ảnh đỉnh cao. Kết nối với người thân chỉ với một chạm nhanh chóng Giữ liên lạc với gia đình chưa bao giờ dễ dàng và thuận tiện như bây giờ. Với camera giám sát này, khoảng cách giữa bạn và những người thân yêu được thu hẹp lại một cách đáng kể. Chỉ với một thao tác đơn giản, chạm nút gọi trên Rex VT, bạn có thể ngay lập tức thực hiện cuộc gọi video đến gia đình và bạn bè dễ dàng và nhanh chóng. Xem thêm"
camera-ip-360-do-5mp-botslab-c221,Camera IP 360 Độ 5MP BOTSLAB C221,"Camera IP 360 Độ 5MP BOTSLAB C221 có kích thước gọn nhẹ, màu sắc trang nhã, khả năng nhìn ngang 360 độ cùng nhiều tính năng AI thông minh đi kèm như phát hiện tiếng khóc, nhận dạng con người, phát hiện thú cưng, thông báo xâm nhập,... đây chắc hẳn là món phụ kiện được nhiều người lựa chọn. Thiết kế nhỏ gọn, kết cấu chắc chắn Sở hữu thiết kế dạng vòm tròn độc đáo, kiểu dáng nhỏ gọn, đi cùng kết cấu bên ngoài chắc chắn. Khối lượng cực nhẹ chỉ 400 g, cho người dùng thoải mái di chuyển hay tháo lắp camera. Phía sau camera được trang bị nút reset, cho người dùng dễ dàng khởi động lại sản phẩm khi cần thiết. Dưới đế camera có cổng Type C được thiết kế giấu dây thông minh, vừa giúp không gãy gập dây cáp mà còn vừa tăng tính thẩm mỹ cho camera. Xem thêm"
camera-ip-360-do-5mp-ezviz-h6,Camera IP 360 Độ 5MP EZVIZ H6,"Camera IP 360 Độ 5MP EZVIZ H6 có thiết kế đẹp mắt, kiểu dáng nhỏ gọn cùng nhiều tính năng thông minh được tích hợp như theo dõi chuyển động, tự động thu phóng, phát hiện dáng người và vật nuôi, nhận diện và điều khiển bằng cử chỉ vẫy tay,... hứa hẹn đem đến cho người dùng trải nghiệm tuyệt vời. Kiểu dáng nhỏ gọn, vỏ ngoài cứng cáp Camera mang thiết kế nhỏ gọn và chắc chắn, khối lượng chỉ 255 g cùng gam màu trắng thanh lịch cho phép người dùng dễ dàng lắp đặt và di chuyển ở mọi vị trí khác nhau trong nhà từ phòng ngủ, phòng khách cho đến phòng bếp,... Xem thêm"
camera-trong-tre-3mp-365-selection-pb1?utm_flashsale=1,Camera trông trẻ 3MP 365 Selection PB1,"Camera trông trẻ 3 MP 365 Selection PB1 là giải pháp hoàn hảo giúp bố mẹ giám sát và chăm sóc bé yêu dù ở bất kỳ đâu. Với thiết kế nhỏ gọn, tinh tế cùng màu sắc dễ thương, sản phẩm không chỉ đảm bảo an toàn mà còn mang lại cảm giác dễ chịu, phù hợp cho môi trường của trẻ nhỏ. Chất lượng hình ảnh vượt trội với độ phân giải 3 MP Camera 365 Selection này được trang bị độ phân giải 3 MP, mang đến hình ảnh sắc nét và chi tiết. Nhờ vậy, bố mẹ có thể ghi lại mọi khoảnh khắc của bé suốt cả ngày với độ rõ nét tuyệt đối, dù đang làm việc hay ở xa. Xem thêm"
camera-ip-ngoai-troi-360-do-5mp-tp-link-tapo-c530ws,Camera IP Ngoài trời 360 Độ 5MP TP-Link Tapo C530WS,"Trong một thế giới mà sự an toàn luôn là mối quan tâm hàng đầu, một chiếc camera giám sát không chỉ cần ghi lại hình ảnh mà còn phải hiểu và phản ứng thông minh. Camera IP Ngoài trời 360 Độ 5MP TP-Link Tapo C530WS không chỉ làm tốt nhiệm vụ của một “người gác đêm” mà còn mang đến góc nhìn sắc nét, giúp bạn kiểm soát mọi thứ ngay cả khi không có mặt. Hình ảnh 3K 5MP đem đến góc nhìn 360 độ Chất lượng hình ảnh luôn là yếu tố quan trọng nhất đối với một camera an ninh, và Tapo C530WS nâng cấp độ phân giải lên 3K (2880 × 1620), mang đến khung hình cực kỳ rõ nét, giúp bạn quan sát từng đường nét, biển số xe hay khuôn mặt dù ở khoảng cách xa. Với hình ảnh chi tiết như vậy, mọi mối lo lắng về việc bỏ sót thông tin quan trọng đều tan biến. Xem thêm"
