id_product,name_product,description
sac-du-phong-polymer-10000mah-khong-day-magnetic-type-c-20w-xmobile-jp331,Xmobile 20W JP331,"Khi sở hữu pin sạc dự phòng Polymer 10000mAh Không dây Magnetic Type C PD 20W Xmobile JP331 bạn không còn phải lo lắng về việc hết pin khi đang di chuyển. Dung lượng khủng, sạc nhanh và công nghệ sạc không dây Magnetic kết hợp hoàn hảo, mang đến trải nghiệm sạc pin nhanh chóng và tiện lợi chưa từng có. Thiết kế nhỏ gọn, tinh tế, dễ dàng bỏ túi, đồng hành cùng bạn mọi lúc mọi nơi. • Với kích thước siêu nhỏ gọn, bạn có thể mang theo pin sạc này trong túi áo, túi quần mà không hề cảm thấy vướng víu. Pin sạc dự phòng có đèn LED hiển thị năng lượng giúp bạn chủ động hơn trong việc sử dụng. • Pin sạc dự phòng 10.000 mAh với hiệu suất 64% là người bạn đồng hành lý tưởng cho những chuyến đi xa hoặc những ngày làm việc bận rộn. Dung lượng pin lớn cho phép bạn sạc đầy nhiều lần cho điện thoại, máy tính bảng hay các thiết bị di động khác. Nhờ đó, bạn luôn giữ liên lạc và giải trí mọi lúc mọi nơi mà không lo hết pin. Xem thêm"
pin-sac-du-phong-20000mah-type-c-pd-22-5w-baseus-lipow-ppjp312,Baseus Lipow 22.5W PPJP312 kèm Cáp Lightning và Type C,"Pin sạc dự phòng 20000mAh Type C PD 22.5W Baseus Lipow PPJP312 kèm Cáp Lightning và Type C chính là sự lựa chọn lý tưởng, tích hợp cả cáp Lightning và Type C tiện lợi cùng công nghệ sạc nhanh hàng đầu. Đây là một nguồn năng lượng dự trữ mạnh mẽ, đáng tin cậy để đồng hành trong mọi chuyến đi và đảm bảo các thiết bị của bạn luôn sẵn sàng hoạt động. • Baseus Lipow PPJP312 sở hữu thiết kế hiện đại, mạnh mẽ với kích thước nhỏ gọn và khối lượng 445g, mang lại cảm giác cầm nắm chắc chắn. Vẻ ngoài tinh tế cùng chất liệu cao cấp không chỉ tăng tính thẩm mỹ mà còn đảm bảo độ bền bỉ cho sản phẩm. Điểm đặc biệt là được trang bị sẵn cáp Lightning và Type C tích hợp ngay trên thân sạc dự phòng, giúp bạn dễ dàng sạc cho nhiều loại thiết bị mà không cần mang theo thêm dây cáp rườm rà. Xem thêm"
pin-sac-du-phong-polymer-20000mah-type-c-pd-qc-3-0-30w-anker-zolo-a1681,Anker Zolo 30W A1681 kèm Cáp Lightning và Type C,"Pin sạc dự phòng Polymer 20000mAh Type C PD QC 3.0 30W Anker Zolo A1681 kèm Cáp Lightning và Type C với dung lượng lớn 20.000 mAh là giải pháp năng lượng hiệu quả cho những ai cần sử dụng thiết bị di động thường xuyên. • Công nghệ Power Delivery (PD) và Quick Charge 3.0 được tích hợp trong Anker Zolo A1681 giúp tối ưu hóa tốc độ sạc, giảm thời gian chờ đợi và bảo vệ thiết bị khỏi các rủi ro như quá nhiệt hoặc quá tải. • Sạc dự phòng cung cấp nhiều cổng ra với hiệu suất đa dạng. Cổng Type C và cáp Type C hỗ trợ công suất tối đa 30W, phù hợp cho các thiết bị yêu cầu nguồn điện cao như máy tính bảng. Cáp Lightning tích hợp cho phép sạc với công suất lên đến 27W, đáp ứng tốt cho các thiết bị Apple. • Ngoài ra, cổng USB của sạc dự phòng 20000 mAh cũng được thiết kế với công suất tối đa 22.5W, phù hợp với nhiều loại thiết bị từ tai nghe không dây đến điện thoại thông minh, giúp sản phẩm đáp ứng được nhu cầu sử dụng của nhiều người dùng khác nhau. Xem thêm"
pin-sac-du-phong-polymer-10000mah-type-c-10-5w-hydrus-k108?utm_flashsale=1,Hydrus 10.5W K108 kèm Cáp Lightning - Type C - Micro,"Với pin sạc dự phòng Polymer 10000mAh Type C 10.5W Hydrus K108, bạn sẽ không còn lo lắng về việc bỏ lỡ những khoảnh khắc đáng nhớ vì thiết bị hết pin. Dù là chuyến du lịch dài ngày, buổi dã ngoại ngoài trời hay ngày làm việc bận rộn, pin sạc dự phòng sẽ luôn sẵn sàng cung cấp năng lượng cho bạn tự tin ghi lại và chia sẻ mọi khoảnh khắc. • Pin sạc dự phòng dung lượng 10.000 mAh mang đến khả năng sạc ổn định và hiệu quả cho nhiều thiết bị. Thiết kế bo góc mềm mại không chỉ tăng tính thẩm mỹ mà còn tạo sự thoải mái khi cầm nắm. • Kích thước nhỏ gọn và khối lượng chỉ 185g giúp thiết bị dễ dàng nằm gọn trong túi xách, phù hợp với những người thường xuyên di chuyển hoặc làm việc tại nhiều địa điểm khác nhau. • Sạc dự phòng 10000 mAh này được trang bị đầy đủ các cáp kết nối, bao gồm Type-C, Lightning và USB, giúp tương thích với nhiều loại thiết bị, từ smartphone đến máy tính bảng. Xem thêm"
pin-sac-du-phong-polymer-20000mah-type-c-pd-qc-3-0-30w-anker-zolo-a1689,Anker Zolo 30W A1689 kèm Cáp Type C,"Pin sạc dự phòng Polymer 20000mAh Type C PD QC 3.0 30W Anker Zolo A1689 kèm Cáp Type C sẽ giúp bạn luôn yên tâm rằng mọi thiết bị của mình được sạc đầy năng lượng, từ điện thoại, máy tính bảng, tai nghe,... • Sạc dự phòng Anker được trang bị công nghệ Power Delivery và Quick Charge 3.0 hiện đại, mang đến khả năng sạc nhanh vượt trội. Với công suất đầu ra lên đến 30W, bạn có thể sạc iPhone 15 hoặc iPhone 16 từ 0% đến 57% chỉ trong 30 phút (theo thông tin từ hãng Anker). • Sạc dự phòng còn hỗ trợ đầu vào 20W qua cổng Type C, cho phép pin sạc dự phòng được nạp đầy năng lượng nhanh chóng. • Với dung lượng lên đến 20000 mAh, Anker Zolo A1689 là giải pháp hoàn hảo cho những chuyến đi dài ngày hoặc khi bạn cần sử dụng nhiều thiết bị liên tục. Dung lượng lớn kết hợp với công nghệ sạc nhanh giúp bạn không còn lo lắng về việc hết pin giữa chừng, dù đang làm việc, giải trí hay di chuyển. Xem thêm"
sac-du-phong-polymer-10000mah-type-c-pd-qc-3-0-30w-anker-zolo-a1688,Anker Zolo 30W A1688 kèm Cáp Type C,"Pin sạc dự phòng Polymer 10000mAh Type C PD QC 3.0 30W Anker Zolo A1688 kèm Cáp Type C là sự lựa chọn hoàn hảo cho những ai đang tìm kiếm một giải pháp sạc nhanh, mạnh mẽ và an toàn. Với dung lượng lớn, tính năng sạc nhanh 30W, thiết kế nhỏ gọn và tích hợp cáp sạc tiện lợi, sản phẩm này đáp ứng mọi nhu cầu của người dùng hiện đại. • Với dung lượng 10000 mAh cùng hiệu suất 60%, Anker Zolo A1688 mang đến đủ năng lượng để bạn có thể sạc đầy điện thoại từ 1 đến 2 lần trong ngày. Đối với iPhone 15, pin dự phòng này có thể sạc đầy gần 2 lần, trong khi với Samsung S24 thì có thể sạc khoảng 1.5 lần. • Sạc dự phòng 10000 mAh sở hữu khả năng sạc nhanh với công suất đầu ra lên đến 30W, cho phép bạn sạc iPhone 15 từ 0% đến 57% chỉ trong vòng 30 phút (Theo thông tin từ Anker). Xem thêm"
sac-du-phong-10000mah-khong-day-magnetic-qi2-typec-pd-27w-anker-maggo-a1654,Anker MagGo 27W A1654,"Pin sạc dự phòng 10000mAh không dây Magnetic Qi2 Type C PD 27W Anker MagGo A1654 người bạn đồng hành không thể thiếu của những tín đồ công nghệ. Với dung lượng 10.000 mAh, thiết kế nhỏ gọn và sạc không dây tiện lợi, chiếc pin sạc này sẽ giúp bạn luôn kết nối mọi lúc, mọi nơi. • Với thiết kế nhỏ gọn, vừa vặn lòng bàn tay, pin sạc dự phòng Anker như một người bạn đồng hành không thể thiếu. Bạn có thể thoải mái bỏ túi, bỏ balo mà không hề cảm thấy vướng víu, sẵn sàng cung cấp năng lượng cho các thiết bị của bạn mọi lúc mọi nơi. • Màn hình LED hiển thị rõ ràng mức pin, bạn luôn nắm chắc tình hình năng lượng để chủ động sạc lại khi cần. Thêm vào đó, giá đỡ tích hợp thông minh giúp bạn đặt thiết bị ở góc nhìn thoải mái nhất, biến pin sạc dự phòng trở thành người bạn đồng hành tiện lợi. Xem thêm"
pin-sac-du-phong-10000mah-type-c-pd-qc-3-0-30w-xmobile-y75,Xmobile 30W Y75,"Xmobile đã cho ra mắt pin sạc dự phòng 10000mAh Type C PD QC 3.0 30W Xmobile Y75 với dung lượng 10000 mAh, đáp ứng nhu cầu sử dụng của đa dạng người dùng. Sản phẩm hỗ trợ công nghệ sạc nhanh Type C PD QC 3.0, giúp sạc thiết bị nhanh chóng. Đi cùng với đó là thiết kế nhỏ gọn, cho phép người dùng dễ dàng bỏ túi mà không chiếm quá nhiều diện tích. • Dung lượng pin 10000 mAh cùng lõi pin Li-Ion chất lượng cao là trái tim của sạc dự phòng Xmobile, mang lại khả năng cung cấp năng lượng bền bỉ. Với dung lượng này, bạn có thể thoải mái sạc các thiết bị như điện thoại hoặc tai nghe không dây nhiều lần trong ngày mà không cần lo ngại việc hết pin bất ngờ. Xem thêm"
pin-sac-du-phong-polymer-20000mah-type-c-pd-qc-3-0-22-5w-hydrus-kp223,Hydrus 22.5W KP223 kèm Cáp Lightning và Cáp Type C,"20000 mAh - con số ấn tượng nói lên khả năng cung cấp năng lượng mạnh mẽ của chiếc pin sạc dự phòng Polymer 20000mAh Type C PD QC 3.0 22.5W Hydrus KP223 này. Được trang bị lõi pin Polymer chất lượng cao, sản phẩm đảm bảo hiệu suất ổn định và an toàn tuyệt đối cho người sử dụng. • Sở hữu dung lượng 20000 mAh, chiếc pin sạc dự phòng này là lựa chọn lý tưởng cho những ai cần nguồn năng lượng lâu dài. • Với lõi pin Polymer chất lượng cao, sạc dự phòng 20000 mAh đảm bảo hiệu suất ổn định, giúp giảm thiểu tình trạng quá nhiệt, ngăn ngừa các sự cố cháy nổ trong quá trình sử dụng. • Được trang bị cả Power Delivery và Quick Charge 3.0, pin sạc dự phòng Hydrus mang lại khả năng sạc nhanh chóng và hiệu quả. Xem thêm"
pin-sac-du-phong-polymer-10000mah-khong-day-qi2-type-c-pd-20w-ugreen-pb763,Ugreen 20W PB763,"Trong thế giới công nghệ di động ngày nay, việc sở hữu một viên pin sạc dự phòng không chỉ đơn thuần là để “sạc pin”, đó còn là sự đầu tư vào tiện nghi, tốc độ, độ an toàn và tính thẩm mỹ. Pin sạc dự phòng Polymer 10000mAh Không dây Magnetic Qi2 Type C PD 20W Ugreen PB763 chính là sản phẩm hội tụ đầy đủ những yếu tố đó. Với thiết kế hiện đại, công nghệ sạc tiên tiến và hiệu suất mạnh mẽ, Ugreen PB763 10000mAh hứa hẹn sẽ là bạn đồng hành đáng tin cậy, sẵn sàng tiếp năng lượng cho thiết bị của bạn ở bất cứ đâu. • Với khối lượng chỉ 225g, sạc dự phòng này mang trong mình sự gọn gàng và tinh tế, phù hợp để mang theo bên bạn mỗi ngày. Dù bạn bỏ vào túi quần, túi xách hay balo, sản phẩm vẫn giữ được sự tiện lợi, không gây cồng kềnh. Thiết kế bề mặt hiện đại, bo tròn mềm mại, giúp cầm nắm chắc tay và tạo cảm giác sang trọng khi sử dụng, một sản phẩm vừa mang tính thẩm mỹ, vừa đầy chất công nghệ. Xem thêm"
pin-sac-du-phong-polymer-10000mah-type-c-pd-qc-3-0-30w-ugreen-uno-pb511,Ugreen 30W Uno PB511 kèm Cáp Type C,"Pin sạc dự phòng Polymer 10000mAh Type C PD QC 3.0 30W Ugreen Uno PB511 kèm Cáp Type C chính là sự kết hợp hoàn hảo giữa dung lượng 10000 mAh, công nghệ sạc nhanh PD 30W và QC 3.0, cùng màn hình TFT độc đáo hiển thị biểu tượng cảm xúc cực kỳ cá tính. Đặc biệt, sản phẩm còn đi kèm cáp Type C tiện lợi, sẵn sàng đồng hành cùng bạn mọi nơi. • Với kích thước nhỏ gọn (dày 2.2 cm, rộng 7.2 cm, dài 11.6 cm) và khối lượng chỉ 214g, sạc dự phòng Ugreen này dễ dàng bỏ túi hoặc mang theo trong balo mà không gây cảm giác vướng víu. Thiết kế hiện đại và màu sắc trẻ trung, Ugreen Uno PB511 không chỉ là một phụ kiện công nghệ hữu ích mà còn là một món đồ thể hiện cá tính của bạn. • Sạc dự phòng này với lõi pin Polymer chất lượng cao và cùng dung lượng pin 10000 mAh có hiệu suất sạc 60%, Ugreen Uno PB511 cung cấp nguồn năng lượng ổn định, dồi dào và an toàn cho smartphone, tablet và các thiết bị di động khác của bạn. Điểm nhấn đặc biệt của sản phẩm chính là màn hình TFT độc đáo, có thể tùy chỉnh với hơn 15 biểu tượng cảm xúc (emoji) khác nhau, giúp bạn thể hiện phong cách riêng và mang đến sự thú vị mỗi khi sử dụng. Xem thêm"
pin-sac-du-phong-20000mah-type-c-pd-qc-3-0-130w-ugreen-pb721,Ugreen 130W PB721,"Pin sạc dự phòng 20000mAh Type C PD QC 3.0 130W Ugreen PB721 được trang bị lõi pin Polymer, mang đến sự ổn định và tuổi thọ cao cho người dùng, là một lựa chọn phù hợp cho những ai cần nguồn điện di động để sạc thiết bị trong những chuyến đi dài hoặc công việc thường ngày. • Sở hữu kích thước khá nhỏ gọn, chỉ 4.5 cm x 5.5 cm x 12.5 cm và khối lượng 480g, người dùng có thể dễ dàng mang theo sạc dự phòng này trong balo hoặc túi xách mà không chiếm nhiều diện tích. • Sạc dự phòng 20.000 mAh hỗ trợ công nghệ Power Delivery (PD) và Quick Charge 3.0, giúp tối ưu hóa tốc độ sạc cho các thiết bị và tăng thêm sự an toàn trong quá trình sử dụng. • Với cổng Type C1, pin sạc này cung cấp công suất đầu ra lên đến 100W, đáp ứng tốt nhu cầu sạc nhanh cho các thiết bị lớn như laptop, trong khi cổng Type C2 có công suất tối đa 30W, phù hợp với điện thoại thông minh và các thiết bị nhỏ hơn. Khi người dùng sạc hai cổng Type C cùng lúc, nguồn điện sẽ được chia ra và cho tổng công suất lên đến 130W. Xem thêm"
pin-sac-du-phong-10000mah-all-in-1-type-c-pd-22-5w-xmobile-snapgo-gs-m3,Xmobile 22.5W SnapGo GS-M3 kèm Cáp Lightning và Type C,Không có mô tả
sac-du-phong-10000mah-magnetic-qi2-type-c-pd-45w-baseus-nomos-ppnms-1030sc,Baseus Nomos 45W PPNMS-1030SC kèm Cáp Type C,"Pin sạc dự phòng 10000mAh Không dây Magnetic Qi2 Type C PD 45W Baseus Nomos PPNMS-1030SC kèm Cáp Type C được thiết kế để phù hợp cho những ai cần nguồn năng lượng gọn nhẹ và linh hoạt. Sử dụng lõi pin Li-Ion, sản phẩm mang lại sự ổn định và độ bền cao trong quá trình sử dụng. • Sạc dự phòng Baseus nổi bật với công nghệ Power Delivery (PD), mang lại khả năng sạc nhanh cho nhiều loại thiết bị. Cổng Type C hỗ trợ công suất tối đa 45W, đáp ứng tốt các nhu cầu năng lượng từ điện thoại đến laptop nhỏ gọn. • Chuẩn sạc không dây Qi2 tích hợp trong sạc dự phòng sở hữu công suất từ 5W đến 15W, đem lại sự phù hợp cho nhiều thiết bị hỗ trợ sạc không dây, đặc biệt là iPhone, mang đến sự tiện lợi khi không cần sử dụng cáp. Xem thêm"
