id_product,name_product,description
adapter-chuyen-doi-type-c-8-in-1-hyperdrive-next-hd4004,Adapter chuyển đổi Type C 8 in 1 HyperDrive Next HD4004,"Nhu cầu kết nối đa thiết bị ngày càng tăng cao, nên các thiết bị chuyển đổi đa cổng như adapter chuyển đổi Type C 8 in 1 HyperDrive Next HD4004 rất được ưa chuộng. Với 8 cổng đa năng, bạn có thể dễ dàng kết nối mọi thứ từ laptop, điện thoại đến các thiết bị ngoại vi khác chỉ trong một thiết bị nhỏ gọn. • Nhanh gấp nhiều lần so với các chuẩn USB truyền thống, cổng USB 3.2 trên hub chuyển đổi HyperDrive với tốc độ 10 Gbps cho phép bạn truyền tải dữ liệu nhanh chóng. Việc sao chép phim, ảnh hoặc các file tài liệu lớn sẽ không còn là vấn đề nan giải, bạn sẽ tối ưu được thời gian làm việc hơn. • Mở rộng không gian làm việc và giải trí của bạn với cổng HDMI 4K. Kết nối hub với màn hình lớn để tận hưởng hình ảnh sắc nét, sống động, như đang làm việc trong một studio chuyên nghiệp. Cho dù bạn đang làm việc, xem phim hay chơi game, cổng HDMI đều mang đến trải nghiệm thị giác tuyệt vời. Xem thêm"
adapter-chuyen-doi-usb-c-6-in-1-hyperdrive-hd22e,Adapter chuyển đổi Type C 6 in 1 HyperDrive HD22E,"Thiết kế nhỏ gọn, sang trọng với vỏ ngoài bằng Aluminium CNC cao cấp nguyên khối màu xám Chất liệu cao cấp sáng bóng không han gỉ, dùng bền tốt, hạn chế trầy xước, mang lại nét thẩm mỹ sang trọng cho Adapter chuyển đổi Type-C 6 in 1 HyperDrive HD22E trong mọi không gian sử dụng. Thật dễ dàng để mang theo nó trong balo, giỏ xách tới công sở, trường học hay trong hành trang du lịch của bạn. Kết nối đa năng với nhiều thiết bị cùng lúc nhờ 6 cổng chuyển đổi Bao gồm 2 cổng USB 3.0, cổng USB Type-C, cổng SD, Micro SD và cổng HDMI, thiết bị chuyển đổi từ cổng Type-C của Macbook gồm có Macbook Pro 12/13/15 inch 2016 - 2017, Macbook Air 13 inch 2018, iPad Pro 2018, Surface Go, Surface Pro X, Surface Pro 7, Surfacebook 2 13/15 inch, laptop Surface 3 13/15 inch hoặc các laptop có dùng ra 6 cổng kết nối tiện lợi. Xem thêm"
adapter-chuyen-doi-type-c-10-in-1-hyperdrive-next-hd4005,Adapter chuyển đổi Type C 10 in 1 HyperDrive Next HD4005,"Nếu bạn đang tìm kiếm một giải pháp tối ưu để kết nối và quản lý các thiết bị điện tử của mình thì adapter chuyển đổi Type C 10 in 1 HyperDrive Next HD4005 chính là lựa chọn hoàn hảo. Thiết kế nhỏ gọn, dễ dàng mang đi bất cứ đâu cùng với hệ thống cổng kết nối đa dạng giúp bạn làm việc hiệu quả hơn. Đặc biệt, khả năng truyền tải dữ liệu tốc độ cao và xuất hình ảnh 4K sẽ mang đến trải nghiệm người dùng tuyệt vời. • Không còn loay hoay với nhiều dây cáp lằng nhằng, hub chuyển đổi Type C là giải pháp hoàn hảo để kết nối mọi thiết bị của bạn. Chỉ với một thao tác cắm đơn giản, bạn đã có thể tận hưởng trải nghiệm làm việc và giải trí liền mạch. Sản phẩm tương thích với hầu hết các thiết bị sử dụng cổng Type-C, bạn sẽ tiết kiệm thời gian và công sức hơn. Xem thêm"
chuot-bluetooth-silent-logitech-m240,Chuột Bluetooth Silent Logitech M240,"Chuột Bluetooth Silent Logitech M240 với kiểu dáng gọn gàng, gam màu đẹp mắt, kích thước vừa vặn tay cầm, kết nối ổn định cùng độ nhạy khá cao, hứa hẹn mang đến cho bạn những trải nghiệm tuyệt vời. • Màu sắc thanh lịch, khối lượng siêu gọn nhẹ, không chiếm quá nhiều diện tích không gian, tiện lợi bỏ vào balo hay túi xách mang theo bất cứ đâu. • Thiết kế chuột với đường nét sắc sảo đến từng chi tiết đem đến cho người dùng cảm giác êm tay trong quá trình sử dụng, hạn chế mỏi tay khi dùng trong thời gian dài. • Trang bị tốc độ di chuyển khá nhanh và phản hồi cao nhờ độ phân giải lên đến 4000 DPI, bạn có thể điều chỉnh mức DPI phù hợp cho từng loại tác vụ, tối ưu trải nghiệm sử dụng. • Bạn có thể dễ dàng kết nối với các thiết bị thông qua Bluetooth trong vòng 10 m, đường truyền ổn định và mượt mà. Xem thêm"
chuot-bluetooth-philips-spk7448?utm_flashsale=1,Chuột Bluetooth Philips SPK7448,Không có mô tả
chuot-co-day-gaming-rapoo-v10s?utm_flashsale=1,Chuột Có dây Gaming Rapoo V10SE,Không có mô tả
chuot-co-day-gaming-dareu-em911,Chuột Có dây Gaming Dareu EM911,Không có mô tả
chuot-sac-khong-day-gaming-dareu-em901x,Chuột sạc Không dây Gaming Dareu EM901X,Không có mô tả
chuot-khong-day-akko-hamster-plus,Chuột Không Dây Akko Hamster Plus,"Nếu bạn đang tìm một chiếc chuột không dây bền bỉ, tiện lợi, phù hợp cho công việc văn phòng, chuột không dây Akko Hamster Plus là lựa chọn không thể bỏ qua. Với thiết kế tối ưu, kết nối ổn định, độ nhạy tốt và thời lượng pin ấn tượng, sản phẩm này đáp ứng hoàn hảo nhu cầu sử dụng hằng ngày. • Akko Hamster Plus có kích thước lớn hơn so với phiên bản cũ, giúp tạo cảm giác cầm nắm chắc tay hơn, đặc biệt phù hợp với những ai có bàn tay to hoặc thích cảm giác sử dụng chuột đầy đặn. Bên cạnh đó, thiết kế công thái học giúp giảm áp lực lên cổ tay, phù hợp cho những ai thường xuyên sử dụng chuột nhiều giờ liên tục trong công việc. Dù bạn đang xử lý tài liệu, lướt web hay làm việc sáng tạo, Akko Hamster Plus đều mang lại sự thoải mái tối ưu. Xem thêm"
chuot-khong-day-dareu-lm106g,Chuột Không dây DareU LM106G,"Chuột Không dây DareU LM106G gọn nhẹ, dễ sử dụng, kết nối nhanh chóng, tương thích nhiều thiết bị. • Đường nét mềm mại, độ hoàn thiện cao, chuột vừa vặn và êm tay khi sử dụng. • Màu sắc thông dụng, phù hợp với mọi người dùng. • Chuột DareU được thiết kế đối xứng 2 bên, tay trái hay tay phải sử dụng đều thuận. • Phím bấm có độ nảy tốt, con lăn chuột mềm mại, thoải mái thực hiện các thao tác di chuột trên mặt phẳng. • Kết nối chuột và thiết bị sử dụng hệ điều hành Windows, macOS nhanh chóng bằng đầu thu USB Receiver. Xem thêm"
chuot-khong-day-logitech-m170-den?utm_flashsale=1,Chuột Không dây Logitech M170,Chuột không dây Logitech M170 Đen đến từ thương hiệu uy tín với thiết kế phù hợp với người thuận cả tay phải hoặc trái. Xem thêm
chuot-sac-bluetooth-rapoo-mt760-mini,Chuột sạc Bluetooth Rapoo MT760 Mini,"Chuột sạc Bluetooth Rapoo MT760 Mini là sản phẩm chuột không dây đáng để bạn sở hữu. Với thiết kế đẹp mắt, tính năng đa dạng và hiệu năng ổn định, chiếc chuột này sẽ mang đến cho bạn những trải nghiệm tuyệt vời. • Chuột máy tính nhà Rapoo sở hữu thiết kế công thái học với đường cong mềm mại, ôm sát giúp phân bổ đều áp lực lên lòng bàn tay, giảm thiểu cảm giác mỏi tay khi sử dụng trong thời gian dài. • Công nghệ Bluetooth mang lại kết nối ổn định trong khi kết nối 2.4 GHz cung cấp độ trễ thấp, đảm bảo sự mượt mà và chính xác khi sử dụng chuột, đặc biệt phù hợp với các tác vụ đòi hỏi độ nhạy cao như chơi game, thiết kế đồ họa. • Hỗ trợ độ phân giải cao lên tới 4000 DPI, bạn có thể di chuyển con trỏ chuột nhanh hơn, giúp tăng tốc độ làm việc. Bạn cũng có thể tùy chỉnh độ phân giải phù hợp với từng tác vụ khác nhau, từ làm việc văn phòng đến chơi game. Xem thêm"
chuot-khong-day-silent-rapoo-b2s,Chuột Không dây Silent Rapoo B2S,"Chuột Không dây Silent Rapoo B2S có kích thước vừa vặn tay cầm, kết nối nhanh chóng và độ nhạy chuột cao, mang đến cho bạn những trải nghiệm sử dụng chuột tối ưu. • Thiết kế chuột cân xứng phù hợp cho người thuận tay trái và tay phải, gam màu thanh lịch và thời thượng, phù hợp cả nam và nữ. • Độ cảm biến 1200 DPI cho bạn thao tác dễ dàng các tác vụ thường ngày. • Chuột Rapoo kết nối nhanh và ổn định với laptop sử dụng hệ điều hành Windows thông qua đầu thu USB Receiver. • Chuột được trang bị chế độ im lặng giúp bạn làm việc giờ nghỉ trưa hay ở nơi yên tĩnh mà không làm ảnh hưởng đến mọi người xung quanh. Xem thêm"
chuot-bluetooth-silent-logitech-mx-anywhere-3s,Chuột sạc Bluetooth Silent Logitech MX Anywhere 3s,"Chuột Bluetooth Silent Logitech MX Anywhere 3s không chỉ là một thiết bị công nghệ mà còn là người bạn đồng hành đắc lực, giúp bạn đạt được hiệu suất làm việc cao nhất ở bất cứ đâu. • Với thiết kế nhỏ gọn, vừa vặn với hình dáng bàn tay, bạn sẽ cảm thấy thoải mái khi sử dụng chuột Bluetooth Logitech trong nhiều giờ liền, cùng bạn làm việc hiệu quả ở bất cứ đâu. Độ chính xác và khả năng phản hồi của MX Anywhere 3S được nâng lên một tầm cao mới nhờ độ phân giải lên đến 8000 DPI cùng những cú nhấp chuột êm ái. • Nổi bật với nút cuộn Magspeed, MX Anywhere 3S cho phép bạn cuộn nhanh hơn 90% và chính xác hơn 87% so với các dòng chuột thông thường của Logitech, bạn có thể cuộn tới 1000 dòng trong một giây. Xem thêm"
chuot-bluetooth-silent-logitech-m550l,Chuột Bluetooth Silent Logitech M550L,"Logitech đem đến một lựa chọn lý tưởng cho những ai tìm kiếm sự yên tĩnh và hiệu quả trong công việc. Chuột Bluetooth Silent Logitech M550L với thiết kế tinh tế và khả năng kết nối Bluetooth ổn định, mang đến trải nghiệm sử dụng mượt mà và chính xác. Đặc biệt, công nghệ chống tiếng ồn của hãng còn đảm bảo hoạt động lướt nhẹ nhàng, không gây ồn ào, giúp bạn tập trung hoàn toàn vào nhiệm vụ của mình. • Chuột Logitech M550L là một công cụ làm việc linh hoạt, tương thích với hầu hết các hệ điều hành phổ biến hiện nay. Từ Windows, macOS, ChromeOS đến Android, iPadOS và cả Linux, sản phẩm đều hoạt động mượt mà, mang đến trải nghiệm liền mạch cho người dùng. Không còn giới hạn bởi hệ điều hành, bạn có thể tự do chuyển đổi giữa các thiết bị mà không gặp bất kỳ trở ngại nào. Xem thêm"
chuot-sac-khong-day-gaming-rapoo-vt9-air,Chuột sạc Không dây Gaming Rapoo VT9 Air,"Rapoo VT9 Air là loại chuột gaming với thiết kế hiện đại, công nghệ không dây tiên tiến cùng khả năng điều hướng chính xác, mang đến trải nghiệm chơi game mượt mà và đảm bảo hiệu suất đỉnh cao trong mỗi trận đấu. Thiết kế nhẹ và linh hoạt Rapoo VT9 Air gây ấn tượng mạnh với khối lượng siêu nhẹ chỉ 59g, giúp bạn dễ dàng điều khiển chuột trong thời gian dài mà không cảm thấy mỏi tay. Thiết kế nhẹ không chỉ giúp tối ưu hóa tốc độ phản ứng mà còn mang lại sự thoải mái tuyệt đối, cho phép bạn tập trung hoàn toàn vào trận đấu mà không lo ngại về sự nặng nề hay cản trở trong quá trình sử dụng. Thiết kế của chuột không dây mang tính thời trang, mới lạ và hiện đại, phù hợp với các game thủ yêu thích sự độc đáo và hiệu quả. Các đường nét tinh tế cùng chất liệu cao cấp giúp chuột bền bỉ và dễ dàng vệ sinh, duy trì được sự mới mẻ sau nhiều giờ chơi game liên tục. Xem thêm"
chuot-bluetooth-silent-asus-marshmallow-md100,Chuột Bluetooth Silent Asus Marshmallow MD100,"Nếu bạn đang tìm kiếm một sản phẩm chuột Bluetooth nhỏ gọn, yên tĩnh và giá cả phải chăng, Asus Marshmallow MD100 sẽ là một lựa chọn đáng cân nhắc dành cho bạn nhờ những ưu điểm như thiết kế công thái học thoải mái, công tắc chuột im lặng, thời lượng pin dài,... • Chuột Asus có thiết kế nhỏ gọn với khối lượng chỉ 56g đi cùng dây móc tiện lợi giúp bạn dễ dàng mang theo bên mình đến bất cứ không gian nào để làm việc, học tập,... • Bạn cũng có thể dễ dàng thay đổi màu sắc chuột Bluetooth một cách độc đáo theo tâm trạng và phong cách của bạn với nắp lưng tặng kèm. • Tận hưởng sự yên tĩnh tuyệt đối, cho bạn tập trung hoàn toàn vào công việc và giải trí mà không lo ảnh hưởng đến xung quanh nhờ khả năng giảm thiểu tiếng ồn click chuột. Bên cạnh đó, chuột cũng hỗ trợ điều chỉnh độ phân giải ở các mức 800, 1000 và 1600 DPI tùy vào nhu cầu sử dụng của người dùng. Xem thêm"
chuot-khong-day-gaming-logitech-g304,Chuột Không dây Gaming Logitech G304,"Chuột Bluetooth Gaming Logitech G304 là sự lựa chọn hoàn hảo cho các game thủ tìm kiếm một con chuột không dây hiệu suất cao, nhẹ nhàng và bền bỉ. Với cảm biến HERO và công nghệ không dây LIGHTSPEED, G304 mang lại trải nghiệm chơi game đỉnh cao với hiệu suất như có dây, giúp bạn thăng hoa trong mọi trận đấu. • G304 được trang bị cảm biến quang học HERO, một trong những cảm biến tiên tiến nhất được thiết kế bởi Logitech G. Cảm biến HERO trên chuột máy tính Logitech mang lại hiệu suất đẳng cấp hàng đầu và tiết kiệm năng lượng tối ưu. Với khả năng làm mượt, lọc và tăng tốc từ 200 đến 12000 DPI, cảm biến HERO đảm bảo hiệu suất ổn định và chính xác, đáp ứng mọi tình huống chơi game. • Chuột máy tính được thiết kế nhẹ nhàng với khối lượng chỉ 99g, nhờ vào thiết kế cơ học tối ưu và hiệu quả sử dụng pin cao. Với kích thước nhỏ gọn và khoang chứa đầu thu USB tích hợp, G304 sẽ trở thành người bạn đồng hành tuyệt vời cho mọi game thủ. Xem thêm"
chuot-sac-bluetooth-rapoo-mt760,Chuột sạc Bluetooth Rapoo MT760,"Chuột sạc Bluetooth Rapoo MT760 là một lựa chọn tuyệt vời cho những ai đang tìm kiếm một chiếc chuột không dây đa năng, kết hợp giữa tính thẩm mỹ và hiệu năng cao. Với thiết kế nhỏ gọn, khối lượng nhẹ và nhiều tính năng nổi bật, chuột sẽ đáp ứng tốt nhu cầu sử dụng hàng ngày của bạn. Thiết kế công thái học đi cùng độ bền cao Chuột máy tính nhà Rapoo sở hữu thiết kế công thái học vô cùng ấn tượng với đường cong mềm mại, ôm trọn lòng bàn tay. Thiết kế này giúp phân bổ đều áp lực, giảm thiểu tối đa cảm giác mỏi tay khi sử dụng trong nhiều giờ liền. Xem thêm"
chuot-bluetooth-logitech-lift-vertical,Chuột Bluetooth Logitech Lift Vertical,"Chuột Bluetooth Logitech Lift Vertical là một thiết bị đột phá trong lĩnh vực công nghệ, đặc biệt dành cho những người làm việc văn phòng và chơi game. Được thiết kế với kiểu dáng công thái học, công nghệ Bluetooth tiên tiến và tương thích với nhiều hệ điều hành sản phẩm chắc chắn sẽ là điểm nhấn nổi bật trên bàn làm việc của bạn. • Chuột Bluetooth có thiết kế độc đáo và hiện đại, đặc biệt tập trung vào việc tối ưu hóa sự thoải mái. • Với kiểu dáng công thái học độc đáo, chuột giúp duy trì tư thế tay tự nhiên, giảm căng thẳng và mỏi cơ khi sử dụng trong thời gian dài. Phần thân chuột được thiết kế công ở phía tay trái, mang lại cảm giác cầm nắm chắc chắn và thoải mái. • Bề mặt của Logitech Lift Vertical được phủ một lớp vật liệu mềm mại, tạo cảm giác êm ái khi chạm. Các nút bấm được bố trí hợp lý. Xem thêm"
chuot-gaming-logitech-g102-gen2-lightsync,Chuột Có dây Gaming Logitech G102 Gen2 Lightsync,"Mệnh danh là một “siêu chuột quốc dân"" Logitech G102 Gen 2 Lightsync sở hữu hiệu năng cực cao cùng loạt tính năng: dải LED 16.8 triệu màu, nút bấm bền bỉ, chân chuột dày trơn mượt kèm theo một mức giá hầu bao phù hợp với những bạn muốn sự đơn giản nhưng vẫn đi đôi với chất lượng. Thiết kế đối xứng, thân thiện với mọi người dùng G102 được lấy cảm hứng từ thiết kế huyền thoại của chuột chơi game G100S, tổng thể chuột được làm từ nhựa nhám, theo cá nhân mình sử dụng thì thấy khá bền, không có hiện tượng trầy xước và nhanh hỏng ở phần thân chuột. Xem thêm"
chuot-co-day-gaming-asus-tuf-m3-gen-ii,Chuột Có dây Gaming Asus TUF M3 Gen II,"Chuột Có dây Gaming Asus TUF M3 Gen II là sản phẩm thuộc dòng chuột gaming siêu nhẹ, cảm biến cao đến 8000 DPI và có thể cài đặt tùy chỉnh cho 6 nút có sẵn trên thân chuột cho phù hợp với thói quen sử dụng của người dùng. • Asus TUF M3 Gen II sở hữu thiết kế công thái học tiện lợi cho người thuận tay phải, theo tiêu chí mang lại sự thoải mái khi sử dụng, ngay cả khi chiến game cả ngày với khối lượng cực nhẹ chỉ 59 g. Trên thân chuột có logo và đoạn đường viền ngắn tích hợp đèn RGB. • Cảm biến quang của chuột máy tính Asus này tối đa lên đến 8000 DPI mang lại độ chính xác và tốc độ cần thiết, cho game thủ di chuyển linh hoạt hơn trong những trận đấu. • Sáu nút trên thân chuột máy tính bao gồm click trái, click phải cùng hai nút bên trái, một bánh xe cuộn có thể nhấp và một nút DPI cho phép bạn tùy chỉnh điều khiển phù hợp với các phong cách chơi khác nhau. Xem thêm"
chuot-khong-day-silent-logitech-m331,Chuột Không dây Silent Logitech M331,"Chuột máy tính thiết kế thông minh vừa vặn tay cầm, không mỏi tay, dùng cho người thuận tay phải • Thân chuột tạo những đường bo tròn mềm mại thành những chiếu nghỉ vừa vặn cho bàn tay và các ngón tay khi sử dụng, không gây mỏi tay khi dùng lâu. Hai bên sườn thân chuột thiết kế nhám giúp cầm nắm chắc chắn, không trượt, không bám mồ hôi tay. • Kích thước nhỏ gọn vừa vặn tay cầm người trưởng thành, dễ dàng bảo quản và mang theo. Sản phẩm có màu xanh dương và đen tùy chọn theo sở thích, sử dụng cho người thuận tay phải. • Chuột Không Dây Silent Logitech M331 sử dụng cho laptop, PC chạy hệ điều hành macOS, Android và Windows • Chuột sử dụng năng lượng pin AA, có công tắc tắt/mở, tuổi thọ pin 24 tháng Xem thêm"
chuot-bluetooth-silent-logitech-mx-master-3s,Chuột sạc Bluetooth Silent Logitech MX Master 3s,"Với những tính năng hiện đại và thiết kế tinh tế, chuột Bluetooth Silent Logitech MX Master 3s thực sự sẽ là người bạn đồng hành lý tưởng cho bất kỳ ai đang tìm kiếm sự hoàn hảo trong công việc hàng ngày. Sản phẩm mang lại trải nghiệm làm việc vượt trội nhờ vào độ chính xác, tính trực quan và hiệu suất cao. • MX Master 3S là một sự tái hiện đầy ấn tượng của dòng chuột biểu tượng từ Logitech. Chuột máy tính được thiết kế công thái học, hỗ trợ tối đa lòng bàn tay và ngón tay của bạn. Bề mặt có hoa văn giúp cầm nắm tự tin, kiểm soát hoàn toàn và giảm mỏi tay trong quá trình sử dụng. Góc nghiêng độc đáo của chuột giúp đặt cánh tay vào tư thế tự nhiên hơn, hỗ trợ làm việc thoải mái hơn. • Các nút điều khiển bằng ngón tay cái của MX Master 3S được đặt ở vị trí tối ưu, cho phép bạn tiếp cận nhanh chóng và di chuyển mượt mà. Nút cuộn bên tuân theo chuyển động tự nhiên của ngón tay cái, giúp điều khiển ngang dễ dàng và trực quan. Xem thêm"
